Protein_ID	Taxon_ID
T1ICG4_RHOPR	13249
T1IGE4_RHOPR	13249
T1HI17_RHOPR	13249
T1HV44_RHOPR	13249
T1HFT5_RHOPR	13249
R4G3Z1_RHOPR	13249
T1HY77_RHOPR	13249
T1HH11_RHOPR	13249
T1HIN2_RHOPR	13249
T1I1B4_RHOPR	13249
R4G8R9_RHOPR	13249
T1HNB6_RHOPR	13249
R4FK98_RHOPR	13249
R4G366_RHOPR	13249
T1I7V6_RHOPR	13249
T1HSE5_RHOPR	13249
T1HWI3_RHOPR	13249
T1H9P0_RHOPR	13249
T1HPK9_RHOPR	13249
T1I2N0_RHOPR	13249
T1HTS0_RHOPR	13249
T1I5J3_RHOPR	13249
R4FL91_RHOPR	13249
T1HM25_RHOPR	13249
T1I6A0_RHOPR	13249
T1I8T7_RHOPR	13249
T1HJ45_RHOPR	13249
T1HM18_RHOPR	13249
T1HEJ3_RHOPR	13249
T1HH60_RHOPR	13249
T1HMR4_RHOPR	13249
T1HCR9_RHOPR	13249
T1I7D3_RHOPR	13249
R4FMW2_RHOPR	13249
T1HMC9_RHOPR	13249
T1HE31_RHOPR	13249
T1I545_RHOPR	13249
R4FJK1_RHOPR	13249
R4G3L3_RHOPR	13249
T1HFT0_RHOPR	13249
T1I6A4_RHOPR	13249
T1HM19_RHOPR	13249
T1IFM4_RHOPR	13249
R4G3E6_RHOPR	13249
R4G4V6_RHOPR	13249
T1H9L9_RHOPR	13249
T1HGS5_RHOPR	13249
T1HQ89_RHOPR	13249
T1HNS1_RHOPR	13249
T1I8G4_RHOPR	13249
R4G4G9_RHOPR	13249
T1HGQ9_RHOPR	13249
T1IEQ9_RHOPR	13249
T1HJ83_RHOPR	13249
R4G8H4_RHOPR	13249
T1HDR8_RHOPR	13249
R4G4A7_RHOPR	13249
T1HTF9_RHOPR	13249
R4G8H5_RHOPR	13249
T1I664_RHOPR	13249
T1HDB1_RHOPR	13249
T1HFV6_RHOPR	13249
T1HR59_RHOPR	13249
T1IEG6_RHOPR	13249
T1IC01_RHOPR	13249
T1I7G0_RHOPR	13249
T1ICR1_RHOPR	13249
T1I6S6_RHOPR	13249
T1HUA9_RHOPR	13249
T1HPU3_RHOPR	13249
T1HPW4_RHOPR	13249
T1HP22_RHOPR	13249
T1HP15_RHOPR	13249
T1HX83_RHOPR	13249
T1HZ66_RHOPR	13249
R4G5L0_RHOPR	13249
T1I9C0_RHOPR	13249
T1IF60_RHOPR	13249
R4FKZ1_RHOPR	13249
R4G504_RHOPR	13249
T1HRR6_RHOPR	13249
T1I8U2_RHOPR	13249
T1I871_RHOPR	13249
T1IC14_RHOPR	13249
T1I1R7_RHOPR	13249
T1HV40_RHOPR	13249
T1H9S6_RHOPR	13249
T1HWM8_RHOPR	13249
R4G584_RHOPR	13249
R4FJV5_RHOPR	13249
R4G493_RHOPR	13249
T1IEC9_RHOPR	13249
T1HFV9_RHOPR	13249
T1I7E2_RHOPR	13249
T1I1V4_RHOPR	13249
R4G412_RHOPR	13249
T1HLG9_RHOPR	13249
T1I5A5_RHOPR	13249
T1ICE8_RHOPR	13249
T1I4Q7_RHOPR	13249
T1IAD4_RHOPR	13249
T1HE18_RHOPR	13249
T1HQF1_RHOPR	13249
T1HB13_RHOPR	13249
T1HQ60_RHOPR	13249
T1HP38_RHOPR	13249
T1HEX3_RHOPR	13249
T1I9F2_RHOPR	13249
T1HVS2_RHOPR	13249
T1HIB5_RHOPR	13249
T1HBN6_RHOPR	13249
T1I4R9_RHOPR	13249
T1IA51_RHOPR	13249
T1HPD2_RHOPR	13249
R4FQG1_RHOPR	13249
R4G3W2_RHOPR	13249
T1IEL2_RHOPR	13249
