Protein_ID	Taxon_ID
Csf3_HUMAN	9606
Csf3_HUMAN	9606
Csf3_HUMAN	9606
Csf3_HUMAN	9606
Csf3_HUMAN	9606
Csf3_HUMAN	9606
Csf3_HUMAN	9606
Cxcl1_HUMAN	9606
Cxcl1_HUMAN	9606
Cxcl1_HUMAN	9606
Cxcl1_HUMAN	9606
Cxcl10_HUMAN	9606
Cxcl10_HUMAN	9606
Cxcl10_HUMAN	9606
Cxcl10_HUMAN	9606
Cxcl10_HUMAN	9606
Cxcl10_HUMAN	9606
Cxcl10_HUMAN	9606
Cxcl10_HUMAN	9606
Cxcl10_HUMAN	9606
Cxcl10_HUMAN	9606
Cxcl10_HUMAN	9606
Cxcl10_HUMAN	9606
Cxcl10_HUMAN	9606
Cxcl10_HUMAN	9606
Cxcl9_HUMAN	9606
Cxcl9_HUMAN	9606
Cxcl9_HUMAN	9606
Cxcl9_HUMAN	9606
Cxcl9_HUMAN	9606
Cxcl9_HUMAN	9606
Cxcl9_HUMAN	9606
Cxcl9_HUMAN	9606
Cxcl9_HUMAN	9606
Cxcl9_HUMAN	9606
EGR1_HUMAN	9606
EGR1_HUMAN	9606
EGR1_HUMAN	9606
EGR1_HUMAN	9606
EGR1_HUMAN	9606
F2_HUMAN	9606
F2_HUMAN	9606
FGA_HUMAN	9606
Ifng_HUMAN	9606
Ifng_HUMAN	9606
Ifng_HUMAN	9606
Ifng_HUMAN	9606
Ifng_HUMAN	9606
Ifng_HUMAN	9606
Ifng_HUMAN	9606
Ifng_HUMAN	9606
Ifng_HUMAN	9606
Ifng_HUMAN	9606
Ifng_HUMAN	9606
Ifng_HUMAN	9606
Il10_HUMAN	9606
Il10_HUMAN	9606
Il10_HUMAN	9606
Il10_HUMAN	9606
Il10_HUMAN	9606
Il12b_HUMAN	9606
Il12b_HUMAN	9606
Il12b_HUMAN	9606
Il12b_HUMAN	9606
Il12b_HUMAN	9606
Il12b_HUMAN	9606
Il1a_HUMAN	9606
Il1a_HUMAN	9606
Il1a_HUMAN	9606
Il1a_HUMAN	9606
Il1a_HUMAN	9606
Il1a_HUMAN	9606
Il1a_HUMAN	9606
Il1a_HUMAN	9606
Il1a_HUMAN	9606
Il1a_HUMAN	9606
Il1a_HUMAN	9606
Il1a_HUMAN	9606
Il1a_HUMAN	9606
Il1a_HUMAN	9606
Il1a_HUMAN	9606
Il1a_HUMAN	9606
Il1a_HUMAN	9606
Il1a_HUMAN	9606
Il1a_HUMAN	9606
Il1a_HUMAN	9606
Il1a_HUMAN	9606
Il1a_HUMAN	9606
Il2_HUMAN	9606
Il2_HUMAN	9606
Il2_HUMAN	9606
Il2_HUMAN	9606
Il2_HUMAN	9606
Il3_HUMAN	9606
Il3_HUMAN	9606
Il3_HUMAN	9606
Il3_HUMAN	9606
Il3_HUMAN	9606
Il3_HUMAN	9606
Il3_HUMAN	9606
Il3_HUMAN	9606
Il3_HUMAN	9606
Il3_HUMAN	9606
Il3_HUMAN	9606
Il3_HUMAN	9606
Il4_HUMAN	9606
Il4_HUMAN	9606
Il4_HUMAN	9606
Il4_HUMAN	9606
Il4_HUMAN	9606
Il4_HUMAN	9606
Il4_HUMAN	9606
Il4_HUMAN	9606
Il4_HUMAN	9606
Il4_HUMAN	9606
Il4_HUMAN	9606
Il4_HUMAN	9606
Il4_HUMAN	9606
Il5_HUMAN	9606
Il5_HUMAN	9606
Il5_HUMAN	9606
Il5_HUMAN	9606
Il5_HUMAN	9606
Il5_HUMAN	9606
Il5_HUMAN	9606
Il5_HUMAN	9606
Il5_HUMAN	9606
Il5_HUMAN	9606
Il5_HUMAN	9606
Il5_HUMAN	9606
Il5_HUMAN	9606
Il6_HUMAN	9606
Il6_HUMAN	9606
Il6_HUMAN	9606
Il6_HUMAN	9606
Il6_HUMAN	9606
Il6_HUMAN	9606
Il6_HUMAN	9606
Il6_HUMAN	9606
Il6_HUMAN	9606
Il6_HUMAN	9606
Il6_HUMAN	9606
Il6_HUMAN	9606
Il6_HUMAN	9606
Il6_HUMAN	9606
Il7_HUMAN	9606
Il7_HUMAN	9606
Il7_HUMAN	9606
Il7_HUMAN	9606
Il7_HUMAN	9606
Il7_HUMAN	9606
Il7_HUMAN	9606
Il7_HUMAN	9606
Il7_HUMAN	9606
Il7_HUMAN	9606
Il7_HUMAN	9606
Il7_HUMAN	9606
Il7_HUMAN	9606
Il7_HUMAN	9606
Il7_HUMAN	9606
Il9_HUMAN	9606
Il9_HUMAN	9606
Il9_HUMAN	9606
Il9_HUMAN	9606
LIX_HUMAN	9606
LIX_HUMAN	9606
LIX_HUMAN	9606
LIX_HUMAN	9606
LIX_HUMAN	9606
LIX_HUMAN	9606
LIX_HUMAN	9606
LIX_HUMAN	9606
LIX_HUMAN	9606
LIX_HUMAN	9606
PAPcomplexes_HUMAN	9606
SELP_HUMAN	9606
SNAI1_HUMAN	9606
SNAI1_HUMAN	9606
SNAI1_HUMAN	9606
SNAI1_HUMAN	9606
SNAI1_HUMAN	9606
Tnf_HUMAN	9606
Tnf_HUMAN	9606
Tnf_HUMAN	9606
Tnf_HUMAN	9606
Tnf_HUMAN	9606
Tnf_HUMAN	9606
Tnf_HUMAN	9606
Tnf_HUMAN	9606
Tnf_HUMAN	9606
Tnf_HUMAN	9606
Tnf_HUMAN	9606
Tnf_HUMAN	9606
Tnf_HUMAN	9606
Tnf_HUMAN	9606
VDR_HUMAN	9606
VDR_HUMAN	9606
VDR_HUMAN	9606
Vegfb_HUMAN	9606
Vegfb_HUMAN	9606
Vegfb_HUMAN	9606
Vegfb_HUMAN	9606
Vegfb_HUMAN	9606
Vegfb_HUMAN	9606
Vegfb_HUMAN	9606
Vegfb_HUMAN	9606
Vegfb_HUMAN	9606
Vegfb_HUMAN	9606
Vegfb_HUMAN	9606
ADIPOQ_HUMAN	9606
ADIPOQ_HUMAN	9606
ADIPOQ_HUMAN	9606
ADIPOQ_HUMAN	9606
CCL2_HUMAN	9606
CCL2_HUMAN	9606
Citratesynthase_HUMAN	9606
Citratesynthase_HUMAN	9606
Citratesynthase_HUMAN	9606
Citratesynthase_HUMAN	9606
Citratesynthase_HUMAN	9606
Citratesynthase_HUMAN	9606
Citratesynthase_HUMAN	9606
Citratesynthase_HUMAN	9606
CKB_HUMAN	9606
CKB_HUMAN	9606
ComplexI_HUMAN	9606
ComplexII_HUMAN	9606
ComplexIII_HUMAN	9606
ComplexIII_HUMAN	9606
ComplexIII_HUMAN	9606
ComplexIII_HUMAN	9606
ComplexIV_HUMAN	9606
ComplexIV_HUMAN	9606
ComplexIV_HUMAN	9606
ComplexIV_HUMAN	9606
ComplexIV_HUMAN	9606
IFNG_HUMAN	9606
IFNG_HUMAN	9606
IL10_HUMAN	9606
IL10_HUMAN	9606
IL10_HUMAN	9606
IL10_HUMAN	9606
IL1B_HUMAN	9606
IL1B_HUMAN	9606
IL6_HUMAN	9606
IL6_HUMAN	9606
IL6_HUMAN	9606
IL6_HUMAN	9606
IL6_HUMAN	9606
MB_HUMAN	9606
MB_HUMAN	9606
MPO_HUMAN	9606
PTX3_HUMAN	9606
PTX3_HUMAN	9606
SERPINE1_HUMAN	9606
SERPINE1_HUMAN	9606
TNF_HUMAN	9606
TNF_HUMAN	9606
TNF_HUMAN	9606
TNF_HUMAN	9606
Troponin_HUMAN	9606
Troponin_HUMAN	9606
VCAM1_HUMAN	9606
Ckm_HUMAN	9606
Ckm_HUMAN	9606
IFNG_HUMAN	9606
IFNG_HUMAN	9606
IFNG_HUMAN	9606
IL10_HUMAN	9606
IL10_HUMAN	9606
IL10_HUMAN	9606
IL1B_HUMAN	9606
IL1B_HUMAN	9606
IL6_HUMAN	9606
IL6_HUMAN	9606
IL6_HUMAN	9606
NPPB_HUMAN	9606
TNF_HUMAN	9606
Tnf_HUMAN	9606
Tnf_HUMAN	9606
TNF_HUMAN	9606
TNF_HUMAN	9606
ACTC1_HUMAN	9606
CLEC11A_HUMAN	9606
CLEC11A_HUMAN	9606
CXCL10_HUMAN	9606
CXCL10_HUMAN	9606
CXCL10_HUMAN	9606
CXCL10_HUMAN	9606
FCN2_HUMAN	9606
FCN2_HUMAN	9606
Ldha_HUMAN	9606
MIF_HUMAN	9606
MIF_HUMAN	9606
MMP2_HUMAN	9606
MMP2_HUMAN	9606
MMP2_HUMAN	9606
MMP2_HUMAN	9606
MMP2_HUMAN	9606
MMP2_HUMAN	9606
MMP9_HUMAN	9606
MMP9_HUMAN	9606
MMP9_HUMAN	9606
MMP9_HUMAN	9606
MMP9_HUMAN	9606
MMP9_HUMAN	9606
Mpo_HUMAN	9606
PDGFB_HUMAN	9606
PDGFB_HUMAN	9606
TNF_HUMAN	9606
TNF_HUMAN	9606
TNF_HUMAN	9606
TNF_HUMAN	9606
TNF_HUMAN	9606
ADA_HUMAN	9606
Adenosine_HUMAN	9606
ALB_HUMAN	9606
AMPD3_HUMAN	9606
APOC3_HUMAN	9606
ATG16L1_HUMAN	9606
ATOSA_HUMAN	9606
BCL2A1_HUMAN	9606
C14ORF57_HUMAN	9606
C1R_HUMAN	9606
C4BPA_HUMAN	9606
C4BPA_HUMAN	9606
CASP10_HUMAN	9606
CCNB1_HUMAN	9606
CFAP95_HUMAN	9606
CFB_HUMAN	9606
CLPB_HUMAN	9606
CLU_HUMAN	9606
CNOT10_HUMAN	9606
CP_HUMAN	9606
CTTN_HUMAN	9606
DAPL1_HUMAN	9606
DCPS_HUMAN	9606
DIP2A_HUMAN	9606
DNAH17_HUMAN	9606
DPP10_HUMAN	9606
EEA1_HUMAN	9606
F13B_HUMAN	9606
F2_HUMAN	9606
FGG_HUMAN	9606
FLJ45035_HUMAN	9606
GC_HUMAN	9606
GCNT1_HUMAN	9606
GFAP_HUMAN	9606
GMDS_HUMAN	9606
GNPDA1_HUMAN	9606
GSTA4_HUMAN	9606
GSTA4_HUMAN	9606
GSTA4_HUMAN	9606
H1-8_HUMAN	9606
HMOX1_HUMAN	9606
HMOX1_HUMAN	9606
HMOX1_HUMAN	9606
HNRNPM_HUMAN	9606
HRG_HUMAN	9606
HSDL2_HUMAN	9606
IGHA1_HUMAN	9606
