Protein_ID	Taxon_ID
Q4CM85_TRYCC	353153
Q4CM90_TRYCC	353153
Q4CM91_TRYCC	353153
Q4CM97_TRYCC	353153
Q4CMA0_TRYCC	353153
Q4CMA1_TRYCC	353153
Q4CMA5_TRYCC	353153
Q4CMA9_TRYCC	353153
Q4CMB3_TRYCC	353153
Q4CMC2_TRYCC	353153
Q4CMC3_TRYCC	353153
Q4CMC4_TRYCC	353153
Q4CMD1_TRYCC	353153
Q4CMD2_TRYCC	353153
Q4CMD3_TRYCC	353153
Q4CMD9_TRYCC	353153
Q4CME0_TRYCC	353153
Q4CMF4_TRYCC	353153
Q4CMG1_TRYCC	353153
Q4CMG7_TRYCC	353153
Q4CMI5_TRYCC	353153
Q4CML1_TRYCC	353153
Q4CMM1_TRYCC	353153
Q4CMN6_TRYCC	353153
Q4CMN7_TRYCC	353153
Q4CMP3_TRYCC	353153
Q4CMP4_TRYCC	353153
Q4CMQ1_TRYCC	353153
Q4CMQ2_TRYCC	353153
Q4CMR9_TRYCC	353153
Q4CMS0_TRYCC	353153
Q4CMT1_TRYCC	353153
Q4CMU1_TRYCC	353153
Q4CMU2_TRYCC	353153
Q4CMW7_TRYCC	353153
Q4CN01_TRYCC	353153
Q4CN03_TRYCC	353153
Q4CN08_TRYCC	353153
Q4CN16_TRYCC	353153
Q4CN24_TRYCC	353153
Q4CN25_TRYCC	353153
Q4CN29_TRYCC	353153
Q4CN34_TRYCC	353153
Q4CN35_TRYCC	353153
Q4CN36_TRYCC	353153
Q4CN59_TRYCC	353153
Q4CN73_TRYCC	353153
Q4CN76_TRYCC	353153
Q4CN77_TRYCC	353153
Q4CN79_TRYCC	353153
Q4CN93_TRYCC	353153
Q4CN94_TRYCC	353153
Q4CNA6_TRYCC	353153
Q4CNB6_TRYCC	353153
Q4CNB7_TRYCC	353153
Q4CNB8_TRYCC	353153
Q4CNB9_TRYCC	353153
Q4CNC5_TRYCC	353153
Q4CNC6_TRYCC	353153
Q4CNC7_TRYCC	353153
Q4CNC8_TRYCC	353153
Q4CNI4_TRYCC	353153
Q4CNJ0_TRYCC	353153
Q4CNJ6_TRYCC	353153
Q4CNJ8_TRYCC	353153
Q4CNJ9_TRYCC	353153
Q4CNK0_TRYCC	353153
Q4CNK1_TRYCC	353153
Q4CNK6_TRYCC	353153
Q4CNK7_TRYCC	353153
Q4CNM7_TRYCC	353153
Q4CNN2_TRYCC	353153
Q4CNN3_TRYCC	353153
Q4CNN4_TRYCC	353153
Q4CNN5_TRYCC	353153
Q4CNP6_TRYCC	353153
Q4CNP7_TRYCC	353153
Q4CNP8_TRYCC	353153
Q4CNP9_TRYCC	353153
Q4CNT8_TRYCC	353153
Q4CNW3_TRYCC	353153
Q4CNW5_TRYCC	353153
Q4CNY3_TRYCC	353153
Q4CNY8_TRYCC	353153
Q4CNY9_TRYCC	353153
Q4CNZ0_TRYCC	353153
Q4CNZ1_TRYCC	353153
Q4CP03_TRYCC	353153
Q4CP23_TRYCC	353153
Q4CP42_TRYCC	353153
Q4CP60_TRYCC	353153
Q4CP73_TRYCC	353153
Q4CP74_TRYCC	353153
Q4CP75_TRYCC	353153
Q4CPB2_TRYCC	353153
Q4CPB3_TRYCC	353153
Q4CPB7_TRYCC	353153
Q4CPC4_TRYCC	353153
Q4CPD1_TRYCC	353153
Q4CPD2_TRYCC	353153
Q4CPD3_TRYCC	353153
Q4CPD4_TRYCC	353153
Q4CPE5_TRYCC	353153
Q4CPE9_TRYCC	353153
Q4CPF0_TRYCC	353153
Q4CPF1_TRYCC	353153
Q4CPF9_TRYCC	353153
Q4CPG8_TRYCC	353153
Q4CPG9_TRYCC	353153
Q4CPH0_TRYCC	353153
Q4CPH1_TRYCC	353153
Q4CPI0_TRYCC	353153
Q4CPI1_TRYCC	353153
Q4CPI2_TRYCC	353153
Q4CPI3_TRYCC	353153
Q4CPI4_TRYCC	353153
Q4CPI5_TRYCC	353153
Q4CPJ0_TRYCC	353153
Q4CPJ1_TRYCC	353153
Q4CPL4_TRYCC	353153
Q4CPL5_TRYCC	353153
Q4CPL7_TRYCC	353153
Q4CPM2_TRYCC	353153
Q4CPM3_TRYCC	353153
Q4CPN3_TRYCC	353153
Q4CPN4_TRYCC	353153
Q4CPN5_TRYCC	353153
Q4CPP2_TRYCC	353153
Q4CPP3_TRYCC	353153
Q4CPP4_TRYCC	353153
Q4CPP5_TRYCC	353153
Q4CPP6_TRYCC	353153
Q4CPP7_TRYCC	353153
Q4CPP8_TRYCC	353153
Q4CPQ8_TRYCC	353153
Q4CPS2_TRYCC	353153
Q4CPT9_TRYCC	353153
Q4CPU0_TRYCC	353153
Q4CPU9_TRYCC	353153
Q4CPW4_TRYCC	353153
Q4CPX0_TRYCC	353153
Q4CPX1_TRYCC	353153
Q4CPX8_TRYCC	353153
Q4CPX9_TRYCC	353153
Q4CPY0_TRYCC	353153
Q4CPY7_TRYCC	353153
Q4CPZ9_TRYCC	353153
Q4CQ20_TRYCC	353153
Q4CQ21_TRYCC	353153
Q4CQ22_TRYCC	353153
Q4CQ36_TRYCC	353153
Q4CQ37_TRYCC	353153
Q4CQ38_TRYCC	353153
Q4CQ44_TRYCC	353153
Q4CQ50_TRYCC	353153
Q4CQ52_TRYCC	353153
Q4CQ53_TRYCC	353153
Q4CQ58_TRYCC	353153
Q4CQ61_TRYCC	353153
Q4CQ65_TRYCC	353153
Q4CQ66_TRYCC	353153
Q4CQ67_TRYCC	353153
Q4CQ73_TRYCC	353153
Q4CQ75_TRYCC	353153
Q4CQ76_TRYCC	353153
Q4CQ77_TRYCC	353153
Q4CQ78_TRYCC	353153
Q4CQ85_TRYCC	353153
Q4CQ86_TRYCC	353153
Q4CQ97_TRYCC	353153
Q4CQB6_TRYCC	353153
Q4CQB7_TRYCC	353153
Q4CQB8_TRYCC	353153
Q4CQC7_TRYCC	353153
Q4CQC8_TRYCC	353153
Q4CQC9_TRYCC	353153
Q4CQD0_TRYCC	353153
Q4CQD1_TRYCC	353153
Q4CQD2_TRYCC	353153
Q4CQD4_TRYCC	353153
Q4CQD5_TRYCC	353153
Q4CQG1_TRYCC	353153
Q4CQG2_TRYCC	353153
Q4CQG3_TRYCC	353153
Q4CQG4_TRYCC	353153
Q4CQG5_TRYCC	353153
Q4CQG6_TRYCC	353153
Q4CQI0_TRYCC	353153
Q4CQK3_TRYCC	353153
Q4CQK4_TRYCC	353153
Q4CQK5_TRYCC	353153
Q4CQL1_TRYCC	353153
Q4CQL3_TRYCC	353153
Q4CQL4_TRYCC	353153
Q4CQM8_TRYCC	353153
Q4CQN0_TRYCC	353153
Q4CQN1_TRYCC	353153
Q4CQN2_TRYCC	353153
Q4CQP6_TRYCC	353153
Q4CQP9_TRYCC	353153
Q4CQQ0_TRYCC	353153
Q4CQQ8_TRYCC	353153
Q4CQR8_TRYCC	353153
Q4CQS4_TRYCC	353153
Q4CQT2_TRYCC	353153
Q4CQT3_TRYCC	353153
Q4CQT4_TRYCC	353153
Q4CQU8_TRYCC	353153
Q4CQV3_TRYCC	353153
Q4CQV8_TRYCC	353153
Q4CQV9_TRYCC	353153
Q4CQW0_TRYCC	353153
Q4CQW9_TRYCC	353153
Q4CQX0_TRYCC	353153
Q4CQX4_TRYCC	353153
Q4CQX8_TRYCC	353153
Q4CQX9_TRYCC	353153
