"User_input","STRINGdb ID","Species"
"T1IA36","RPRC013157-PA","Rhodnius prolixus STRINGdb"
"T1IA37","RPRC013158-PA","Rhodnius prolixus STRINGdb"
"T1IA40","RPRC013161-PA","Rhodnius prolixus STRINGdb"
"T1IA41","RPRC013162-PA","Rhodnius prolixus STRINGdb"
"T1IA42","RPRC013163-PA","Rhodnius prolixus STRINGdb"
"T1IA45","RPRC013166-PA","Rhodnius prolixus STRINGdb"
"T1IA50","RPRC013171-PA","Rhodnius prolixus STRINGdb"
"T1IA51","RPRC013172-PA","Rhodnius prolixus STRINGdb"
"T1IA52","RPRC013173-PA","Rhodnius prolixus STRINGdb"
"T1IA55","RPRC013176-PA","Rhodnius prolixus STRINGdb"
"T1IA57","RPRC013178-PA","Rhodnius prolixus STRINGdb"
"T1IA59","RPRC013180-PA","Rhodnius prolixus STRINGdb"
"T1IA62","RPRC013183-PA","Rhodnius prolixus STRINGdb"
"T1IA64","RPRC013185-PA","Rhodnius prolixus STRINGdb"
"T1IA67","RPRC013188-PA","Rhodnius prolixus STRINGdb"
"T1IA70","RPRC013191-PA","Rhodnius prolixus STRINGdb"
"T1IA71","RPRC013192-PA","Rhodnius prolixus STRINGdb"
"T1IA73","RPRC013194-PA","Rhodnius prolixus STRINGdb"
"T1IA74","RPRC013195-PA","Rhodnius prolixus STRINGdb"
"T1IA76","RPRC013197-PA","Rhodnius prolixus STRINGdb"
"T1IA84","RPRC013205-PA","Rhodnius prolixus STRINGdb"
"T1IA86","RPRC013207-PA","Rhodnius prolixus STRINGdb"
"T1IA87","RPRC013208-PA","Rhodnius prolixus STRINGdb"
"T1IA88","RPRC013209-PA","Rhodnius prolixus STRINGdb"
"T1IA91","RPRC013212-PA","Rhodnius prolixus STRINGdb"
"T1IA95","RPRC013216-PA","Rhodnius prolixus STRINGdb"
"T1IAB1","RPRC013232-PA","Rhodnius prolixus STRINGdb"
"T1IAB9","RPRC013240-PA","Rhodnius prolixus STRINGdb"
"T1IAC0","RPRC013241-PA","Rhodnius prolixus STRINGdb"
"T1IAC3","RPRC013244-PA","Rhodnius prolixus STRINGdb"
"T1IAC4","RPRC013245-PA","Rhodnius prolixus STRINGdb"
"T1IAC5","RPRC013246-PA","Rhodnius prolixus STRINGdb"
"T1IAC6","RPRC013247-PA","Rhodnius prolixus STRINGdb"
"T1IAC7","RPRC013248-PA","Rhodnius prolixus STRINGdb"
"T1IAC8","RPRC013249-PA","Rhodnius prolixus STRINGdb"
"T1IAD3","RPRC013254-PA","Rhodnius prolixus STRINGdb"
"T1IAD4","RPRC013255-PA","Rhodnius prolixus STRINGdb"
"T1IAD5","RPRC013256-PA","Rhodnius prolixus STRINGdb"
"T1IAD6","RPRC013257-PA","Rhodnius prolixus STRINGdb"
"T1IAD8","RPRC013259-PA","Rhodnius prolixus STRINGdb"
"T1IAE1","RPRC013262-PA","Rhodnius prolixus STRINGdb"
"T1IAE3","RPRC013264-PA","Rhodnius prolixus STRINGdb"
"T1IAE6","RPRC013267-PA","Rhodnius prolixus STRINGdb"
"T1IAE8","RPRC013269-PA","Rhodnius prolixus STRINGdb"
"T1IAF1","RPRC013272-PA","Rhodnius prolixus STRINGdb"
"T1IAF3","RPRC013274-PA","Rhodnius prolixus STRINGdb"
"T1IAF4","RPRC013275-PA","Rhodnius prolixus STRINGdb"
"T1IAF7","RPRC013278-PA","Rhodnius prolixus STRINGdb"
"T1IAF8","RPRC013279-PA","Rhodnius prolixus STRINGdb"
"T1IAG1","RPRC013282-PA","Rhodnius prolixus STRINGdb"
"T1IAG2","RPRC013283-PA","Rhodnius prolixus STRINGdb"
"T1IAG6","RPRC013287-PA","Rhodnius prolixus STRINGdb"
"T1IAG7","RPRC013288-PA","Rhodnius prolixus STRINGdb"
"T1IAG8","RPRC013289-PA","Rhodnius prolixus STRINGdb"
"T1IAG9","RPRC013290-PA","Rhodnius prolixus STRINGdb"
"T1IAH2","RPRC013293-PA","Rhodnius prolixus STRINGdb"
"T1IAH4","RPRC013295-PA","Rhodnius prolixus STRINGdb"
"T1IAH5","RPRC013296-PA","Rhodnius prolixus STRINGdb"
"T1IAH6","RPRC013297-PA","Rhodnius prolixus STRINGdb"
"T1IAH8","RPRC013299-PA","Rhodnius prolixus STRINGdb"
"T1IAH9","RPRC013300-PA","Rhodnius prolixus STRINGdb"
"T1IAI1","RPRC013302-PA","Rhodnius prolixus STRINGdb"
"T1IAI2","RPRC013303-PA","Rhodnius prolixus STRINGdb"
"T1IAI6","RPRC013307-PA","Rhodnius prolixus STRINGdb"
"T1IAI7","RPRC013308-PA","Rhodnius prolixus STRINGdb"
"T1IAI9","RPRC013310-PA","Rhodnius prolixus STRINGdb"
"T1IAJ1","RPRC013312-PA","Rhodnius prolixus STRINGdb"
"T1IAJ2","RPRC013313-PA","Rhodnius prolixus STRINGdb"
"T1IAJ3","RPRC013314-PA","Rhodnius prolixus STRINGdb"
"T1IAJ5","RPRC013316-PA","Rhodnius prolixus STRINGdb"
"T1IAK3","RPRC013324-PA","Rhodnius prolixus STRINGdb"
"T1IAK4","RPRC013325-PA","Rhodnius prolixus STRINGdb"
"T1IAL1","RPRC013332-PA","Rhodnius prolixus STRINGdb"
"T1IAL3","RPRC013334-PA","Rhodnius prolixus STRINGdb"
"T1IAL4","RPRC013335-PA","Rhodnius prolixus STRINGdb"
"T1IAL6","RPRC013337-PA","Rhodnius prolixus STRINGdb"
"T1IAL7","RPRC013338-PA","Rhodnius prolixus STRINGdb"
"T1IAM2","RPRC013343-PA","Rhodnius prolixus STRINGdb"
"T1IAN1","RPRC013352-PA","Rhodnius prolixus STRINGdb"
"T1IAN2","RPRC013353-PA","Rhodnius prolixus STRINGdb"
"T1IAN4","RPRC013355-PA","Rhodnius prolixus STRINGdb"
"T1IAN5","RPRC013356-PA","Rhodnius prolixus STRINGdb"
"T1IAP1","RPRC013362-PA","Rhodnius prolixus STRINGdb"
"T1IAP3","RPRC013364-PA","Rhodnius prolixus STRINGdb"
"T1IAP6","RPRC013367-PA","Rhodnius prolixus STRINGdb"
"T1IAP8","RPRC013369-PA","Rhodnius prolixus STRINGdb"
"T1IAP9","RPRC013370-PA","Rhodnius prolixus STRINGdb"
"T1IAQ2","RPRC013373-PA","Rhodnius prolixus STRINGdb"
"T1IAQ7","RPRC013378-PA","Rhodnius prolixus STRINGdb"
"T1IAR1","RPRC013382-PA","Rhodnius prolixus STRINGdb"
"T1IAR2","RPRC013383-PA","Rhodnius prolixus STRINGdb"
"T1IAR5","RPRC013386-PA","Rhodnius prolixus STRINGdb"
"T1IAR7","RPRC013388-PA","Rhodnius prolixus STRINGdb"
"T1IAR9","RPRC013390-PA","Rhodnius prolixus STRINGdb"
"T1IAS4","RPRC013395-PA","Rhodnius prolixus STRINGdb"
"T1IAS7","RPRC013398-PA","Rhodnius prolixus STRINGdb"
"T1IAT0","RPRC013401-PA","Rhodnius prolixus STRINGdb"
"T1IAT2","RPRC013403-PA","Rhodnius prolixus STRINGdb"
"T1IAT3","RPRC013404-PA","Rhodnius prolixus STRINGdb"
"T1IAT6","RPRC013407-PA","Rhodnius prolixus STRINGdb"
"T1IAU2","RPRC013413-PA","Rhodnius prolixus STRINGdb"
"T1IAU4","RPRC013415-PA","Rhodnius prolixus STRINGdb"
"T1IAU5","RPRC013416-PA","Rhodnius prolixus STRINGdb"
"T1IAU9","RPRC013420-PA","Rhodnius prolixus STRINGdb"
"T1IAV0","RPRC013421-PA","Rhodnius prolixus STRINGdb"
"T1IAV4","RPRC013425-PA","Rhodnius prolixus STRINGdb"
"T1IAV6","RPRC013427-PA","Rhodnius prolixus STRINGdb"
"T1IAW0","RPRC013431-PA","Rhodnius prolixus STRINGdb"
"T1IAW1","RPRC013432-PA","Rhodnius prolixus STRINGdb"
"T1IAW4","RPRC013435-PA","Rhodnius prolixus STRINGdb"
"T1IAW5","RPRC013436-PA","Rhodnius prolixus STRINGdb"
"T1IAW8","RPRC013439-PA","Rhodnius prolixus STRINGdb"
"T1IAX6","RPRC013447-PA","Rhodnius prolixus STRINGdb"
"T1IAX7","RPRC013448-PA","Rhodnius prolixus STRINGdb"
"T1IAX9","RPRC013450-PA","Rhodnius prolixus STRINGdb"
"T1IAY1","RPRC013452-PA","Rhodnius prolixus STRINGdb"
"T1IB00","RPRC013471-PA","Rhodnius prolixus STRINGdb"
"T1IB02","RPRC013473-PA","Rhodnius prolixus STRINGdb"
"T1IB03","RPRC013474-PA","Rhodnius prolixus STRINGdb"
"T1IB05","RPRC013476-PA","Rhodnius prolixus STRINGdb"
"T1IB06","RPRC013477-PA","Rhodnius prolixus STRINGdb"
"T1IB11","RPRC013482-PA","Rhodnius prolixus STRINGdb"
"T1IB15","RPRC013486-PA","Rhodnius prolixus STRINGdb"
"T1IB16","RPRC013487-PA","Rhodnius prolixus STRINGdb"
"T1IB19","RPRC013490-PA","Rhodnius prolixus STRINGdb"
"T1IB20","RPRC013491-PA","Rhodnius prolixus STRINGdb"
"T1IB22","RPRC013493-PA","Rhodnius prolixus STRINGdb"
"T1IB25","RPRC013496-PA","Rhodnius prolixus STRINGdb"
"T1IB26","RPRC013497-PA","Rhodnius prolixus STRINGdb"
"T1IB30","RPRC013501-PA","Rhodnius prolixus STRINGdb"
"T1IB31","RPRC013502-PA","Rhodnius prolixus STRINGdb"
"T1IB35","RPRC013506-PA","Rhodnius prolixus STRINGdb"
"T1IB41","RPRC013512-PA","Rhodnius prolixus STRINGdb"
"T1IB44","RPRC013515-PA","Rhodnius prolixus STRINGdb"
"T1IB45","RPRC013516-PA","Rhodnius prolixus STRINGdb"
"T1IB46","RPRC013517-PA","Rhodnius prolixus STRINGdb"
"T1IB47","RPRC013518-PA","Rhodnius prolixus STRINGdb"
"T1IB49","RPRC013520-PA","Rhodnius prolixus STRINGdb"
"T1IB51","RPRC013522-PA","Rhodnius prolixus STRINGdb"
"T1IB53","RPRC013524-PA","Rhodnius prolixus STRINGdb"
"T1IB56","RPRC013527-PA","Rhodnius prolixus STRINGdb"
"T1IB58","RPRC013529-PA","Rhodnius prolixus STRINGdb"
"T1IB59","RPRC013530-PA","Rhodnius prolixus STRINGdb"
"T1IB60","RPRC013531-PA","Rhodnius prolixus STRINGdb"
"T1IB61","RPRC013532-PA","Rhodnius prolixus STRINGdb"
"T1IB64","RPRC013535-PA","Rhodnius prolixus STRINGdb"
"T1IB66","RPRC013537-PA","Rhodnius prolixus STRINGdb"
"T1IB67","RPRC013538-PA","Rhodnius prolixus STRINGdb"
"T1IB69","RPRC013540-PA","Rhodnius prolixus STRINGdb"
"T1IB72","RPRC013543-PA","Rhodnius prolixus STRINGdb"
"T1IB73","RPRC013544-PA","Rhodnius prolixus STRINGdb"
"T1IB77","RPRC013548-PA","Rhodnius prolixus STRINGdb"
"T1IB81","RPRC013552-PA","Rhodnius prolixus STRINGdb"
"T1IB82","RPRC013553-PA","Rhodnius prolixus STRINGdb"
"T1IB84","RPRC013555-PA","Rhodnius prolixus STRINGdb"
"T1IB85","RPRC013556-PA","Rhodnius prolixus STRINGdb"
"T1IB87","RPRC013558-PA","Rhodnius prolixus STRINGdb"
"T1IB89","RPRC013560-PA","Rhodnius prolixus STRINGdb"
"T1IB90","RPRC013561-PA","Rhodnius prolixus STRINGdb"
"T1IB95","RPRC013566-PA","Rhodnius prolixus STRINGdb"
"T1IB96","RPRC013567-PA","Rhodnius prolixus STRINGdb"
"T1IB98","RPRC013569-PA","Rhodnius prolixus STRINGdb"
"T1IBA3","RPRC013574-PA","Rhodnius prolixus STRINGdb"
"T1IBA4","RPRC013575-PA","Rhodnius prolixus STRINGdb"
"T1IBA6","RPRC013577-PA","Rhodnius prolixus STRINGdb"
"T1IBB6","RPRC013587-PA","Rhodnius prolixus STRINGdb"
"T1IBC2","RPRC013593-PA","Rhodnius prolixus STRINGdb"
"T1IBC9","RPRC013600-PA","Rhodnius prolixus STRINGdb"
"T1IBD0","RPRC013601-PA","Rhodnius prolixus STRINGdb"
"T1IBD1","RPRC013602-PA","Rhodnius prolixus STRINGdb"
"T1IBD4","RPRC013605-PA","Rhodnius prolixus STRINGdb"
"T1IBD5","RPRC013606-PA","Rhodnius prolixus STRINGdb"
"T1IBD7","RPRC013608-PA","Rhodnius prolixus STRINGdb"
"T1IBE0","RPRC013611-PA","Rhodnius prolixus STRINGdb"
"T1IBE7","RPRC013617-PA","Rhodnius prolixus STRINGdb"
"T1IBE9","RPRC013619-PA","Rhodnius prolixus STRINGdb"
"T1IBF1","RPRC013621-PA","Rhodnius prolixus STRINGdb"
"T1IBF2","RPRC013622-PA","Rhodnius prolixus STRINGdb"
"T1IBF9","RPRC013629-PA","Rhodnius prolixus STRINGdb"
"T1IBG1","RPRC013631-PA","Rhodnius prolixus STRINGdb"
"T1IBG6","RPRC013636-PA","Rhodnius prolixus STRINGdb"
"T1IBG8","RPRC013638-PA","Rhodnius prolixus STRINGdb"
"T1IBG9","RPRC013639-PA","Rhodnius prolixus STRINGdb"
"T1IBH0","RPRC013640-PA","Rhodnius prolixus STRINGdb"
"T1IBH2","RPRC013642-PA","Rhodnius prolixus STRINGdb"
"T1IBH3","RPRC013643-PA","Rhodnius prolixus STRINGdb"
"T1IBH6","RPRC013646-PA","Rhodnius prolixus STRINGdb"
"T1IBH7","RPRC013647-PA","Rhodnius prolixus STRINGdb"
"T1IBH8","RPRC013648-PA","Rhodnius prolixus STRINGdb"
"T1IBI5","RPRC013655-PA","Rhodnius prolixus STRINGdb"
"T1IBI9","RPRC013659-PA","Rhodnius prolixus STRINGdb"
"T1IBJ1","RPRC013661-PA","Rhodnius prolixus STRINGdb"
"T1IBJ3","RPRC013663-PA","Rhodnius prolixus STRINGdb"
"T1IBJ5","RPRC013665-PA","Rhodnius prolixus STRINGdb"
"T1IBK3","RPRC013673-PA","Rhodnius prolixus STRINGdb"
"T1IBK6","RPRC013676-PA","Rhodnius prolixus STRINGdb"
"T1IBK7","RPRC013677-PA","Rhodnius prolixus STRINGdb"
"T1IBL1","RPRC013681-PA","Rhodnius prolixus STRINGdb"
"T1IBL7","RPRC013687-PA","Rhodnius prolixus STRINGdb"
"T1IBL9","RPRC013689-PA","Rhodnius prolixus STRINGdb"
"T1IBM2","RPRC013692-PA","Rhodnius prolixus STRINGdb"
"T1IBM3","RPRC013693-PA","Rhodnius prolixus STRINGdb"
"T1IBM6","RPRC013696-PA","Rhodnius prolixus STRINGdb"
"T1IBM8","RPRC013698-PA","Rhodnius prolixus STRINGdb"
"T1IBN0","RPRC013700-PA","Rhodnius prolixus STRINGdb"
"T1IBN1","RPRC013701-PA","Rhodnius prolixus STRINGdb"
"T1IBN2","RPRC013702-PA","Rhodnius prolixus STRINGdb"
"T1IBN5","RPRC013705-PA","Rhodnius prolixus STRINGdb"
"T1IBN6","RPRC013706-PA","Rhodnius prolixus STRINGdb"
"T1IBP1","RPRC013711-PA","Rhodnius prolixus STRINGdb"
"T1IBP3","RPRC013713-PA","Rhodnius prolixus STRINGdb"
"T1IBP6","RPRC013716-PA","Rhodnius prolixus STRINGdb"
"T1IBP7","RPRC013717-PA","Rhodnius prolixus STRINGdb"
"T1IBQ2","RPRC013722-PA","Rhodnius prolixus STRINGdb"
"T1IBQ3","RPRC013723-PA","Rhodnius prolixus STRINGdb"
"T1IBQ6","RPRC013726-PA","Rhodnius prolixus STRINGdb"
"T1IBQ9","RPRC013729-PA","Rhodnius prolixus STRINGdb"
"T1IBR4","RPRC013734-PA","Rhodnius prolixus STRINGdb"
"T1IBR5","RPRC013735-PA","Rhodnius prolixus STRINGdb"
"T1IBR6","RPRC013736-PA","Rhodnius prolixus STRINGdb"
"T1IBR7","RPRC013737-PA","Rhodnius prolixus STRINGdb"
"T1IBR8","RPRC013738-PA","Rhodnius prolixus STRINGdb"
"T1IBS3","RPRC013743-PA","Rhodnius prolixus STRINGdb"
"T1IBS4","RPRC013744-PA","Rhodnius prolixus STRINGdb"
"T1IBS9","RPRC013749-PA","Rhodnius prolixus STRINGdb"
"T1IBT1","RPRC013751-PA","Rhodnius prolixus STRINGdb"
"T1IBT2","RPRC013752-PA","Rhodnius prolixus STRINGdb"
"T1IBT5","RPRC013755-PA","Rhodnius prolixus STRINGdb"
"T1IBU0","RPRC013760-PA","Rhodnius prolixus STRINGdb"
"T1IBU7","RPRC013767-PA","Rhodnius prolixus STRINGdb"
"T1IBU9","RPRC013769-PA","Rhodnius prolixus STRINGdb"
"T1IBV1","RPRC013771-PA","Rhodnius prolixus STRINGdb"
"T1IBV4","RPRC013774-PA","Rhodnius prolixus STRINGdb"
"T1IBV7","RPRC013777-PA","Rhodnius prolixus STRINGdb"
"T1IBW2","RPRC013782-PA","Rhodnius prolixus STRINGdb"
"T1IBW5","RPRC013785-PA","Rhodnius prolixus STRINGdb"
"T1IBW8","RPRC013788-PA","Rhodnius prolixus STRINGdb"
"T1IBX0","RPRC013790-PA","Rhodnius prolixus STRINGdb"
"T1IBX1","RPRC013791-PA","Rhodnius prolixus STRINGdb"
"T1IBX6","RPRC013796-PA","Rhodnius prolixus STRINGdb"
"T1IBY1","RPRC013801-PA","Rhodnius prolixus STRINGdb"
"T1IBY5","RPRC013805-PA","Rhodnius prolixus STRINGdb"
"T1IBY9","RPRC013809-PA","Rhodnius prolixus STRINGdb"
"T1IBZ3","RPRC013813-PA","Rhodnius prolixus STRINGdb"
"T1IBZ5","RPRC013815-PA","Rhodnius prolixus STRINGdb"
"T1IC01","RPRC013821-PA","Rhodnius prolixus STRINGdb"
"T1IC03","RPRC013823-PA","Rhodnius prolixus STRINGdb"
"T1IC06","RPRC013826-PA","Rhodnius prolixus STRINGdb"
"T1IC09","RPRC013829-PA","Rhodnius prolixus STRINGdb"
"T1IC12","RPRC013832-PA","Rhodnius prolixus STRINGdb"
"T1IC13","RPRC013833-PA","Rhodnius prolixus STRINGdb"
"T1IC14","RPRC013834-PA","Rhodnius prolixus STRINGdb"
"T1IC21","RPRC013841-PA","Rhodnius prolixus STRINGdb"
"T1IC22","RPRC013842-PA","Rhodnius prolixus STRINGdb"
"T1IC34","RPRC013854-PA","Rhodnius prolixus STRINGdb"
"T1IC35","RPRC013855-PA","Rhodnius prolixus STRINGdb"
"T1IC37","RPRC013857-PA","Rhodnius prolixus STRINGdb"
"T1IC41","RPRC013861-PA","Rhodnius prolixus STRINGdb"
"T1IC42","RPRC013862-PA","Rhodnius prolixus STRINGdb"
"T1IC44","RPRC013864-PA","Rhodnius prolixus STRINGdb"
"T1IC47","RPRC013867-PA","Rhodnius prolixus STRINGdb"
"T1IC48","RPRC013868-PA","Rhodnius prolixus STRINGdb"
"T1IC50","RPRC013870-PA","Rhodnius prolixus STRINGdb"
"T1IC52","RPRC013872-PA","Rhodnius prolixus STRINGdb"
"T1IC54","RPRC013874-PA","Rhodnius prolixus STRINGdb"
"T1IC59","RPRC013879-PA","Rhodnius prolixus STRINGdb"
"T1IC61","RPRC013881-PA","Rhodnius prolixus STRINGdb"
"T1IC62","RPRC013882-PA","Rhodnius prolixus STRINGdb"
"T1IC63","RPRC013883-PA","Rhodnius prolixus STRINGdb"
"T1IC66","RPRC013886-PA","Rhodnius prolixus STRINGdb"
"T1IC67","RPRC013887-PA","Rhodnius prolixus STRINGdb"
"T1IC68","RPRC013888-PA","Rhodnius prolixus STRINGdb"
"T1IC82","RPRC013902-PA","Rhodnius prolixus STRINGdb"
"T1IC84","RPRC013904-PA","Rhodnius prolixus STRINGdb"
"T1IC91","RPRC013911-PA","Rhodnius prolixus STRINGdb"
"T1IC93","RPRC013913-PA","Rhodnius prolixus STRINGdb"
"T1IC97","RPRC013917-PA","Rhodnius prolixus STRINGdb"
"T1IC98","RPRC013918-PA","Rhodnius prolixus STRINGdb"
"T1ICA4","RPRC013924-PA","Rhodnius prolixus STRINGdb"
"T1ICA5","RPRC013925-PA","Rhodnius prolixus STRINGdb"
"T1ICA6","RPRC013926-PA","Rhodnius prolixus STRINGdb"
"T1ICB0","RPRC013930-PA","Rhodnius prolixus STRINGdb"
"T1ICB1","RPRC013931-PA","Rhodnius prolixus STRINGdb"
"T1ICB2","RPRC013932-PA","Rhodnius prolixus STRINGdb"
"T1ICB3","RPRC013933-PA","Rhodnius prolixus STRINGdb"
"T1ICB4","RPRC013934-PA","Rhodnius prolixus STRINGdb"
"T1ICB7","RPRC013937-PA","Rhodnius prolixus STRINGdb"
"T1ICC1","RPRC013941-PA","Rhodnius prolixus STRINGdb"
"T1ICC2","RPRC008279-PA","Rhodnius prolixus STRINGdb"
"T1ICC4","RPRC013944-PA","Rhodnius prolixus STRINGdb"
"T1ICC5","RPRC013945-PA","Rhodnius prolixus STRINGdb"
"T1ICC7","RPRC013947-PA","Rhodnius prolixus STRINGdb"
"T1ICD1","RPRC013951-PA","Rhodnius prolixus STRINGdb"
"T1ICE0","RPRC013960-PA","Rhodnius prolixus STRINGdb"
"T1ICE1","RPRC013961-PA","Rhodnius prolixus STRINGdb"
"T1ICE5","RPRC013965-PA","Rhodnius prolixus STRINGdb"
"T1ICE8","RPRC013968-PA","Rhodnius prolixus STRINGdb"
"T1ICE9","RPRC013969-PA","Rhodnius prolixus STRINGdb"
"T1ICF1","RPRC013971-PA","Rhodnius prolixus STRINGdb"
"T1ICF3","RPRC013973-PA","Rhodnius prolixus STRINGdb"
"T1ICF6","RPRC002258-PA","Rhodnius prolixus STRINGdb"
"T1ICF9","RPRC013979-PA","Rhodnius prolixus STRINGdb"
"T1ICG2","RPRC013982-PA","Rhodnius prolixus STRINGdb"
"T1ICG4","RPRC013984-PA","Rhodnius prolixus STRINGdb"
"T1ICG5","RPRC013985-PA","Rhodnius prolixus STRINGdb"
"T1ICG6","RPRC013986-PA","Rhodnius prolixus STRINGdb"
"T1ICG8","RPRC013988-PA","Rhodnius prolixus STRINGdb"
"T1ICH0","RPRC013990-PA","Rhodnius prolixus STRINGdb"
"T1ICH1","RPRC013991-PA","Rhodnius prolixus STRINGdb"
"T1ICH3","RPRC013993-PA","Rhodnius prolixus STRINGdb"
"T1ICH5","RPRC013995-PA","Rhodnius prolixus STRINGdb"
"T1ICH6","RPRC013996-PA","Rhodnius prolixus STRINGdb"
"T1ICH7","RPRC013997-PA","Rhodnius prolixus STRINGdb"
"T1ICH9","RPRC013999-PA","Rhodnius prolixus STRINGdb"
"T1ICI2","RPRC014002-PA","Rhodnius prolixus STRINGdb"
"T1ICI4","RPRC014004-PA","Rhodnius prolixus STRINGdb"
"T1ICJ0","RPRC014010-PA","Rhodnius prolixus STRINGdb"
"T1ICJ4","RPRC014014-PA","Rhodnius prolixus STRINGdb"
"T1ICJ7","RPRC014017-PA","Rhodnius prolixus STRINGdb"
"T1ICJ8","RPRC014018-PA","Rhodnius prolixus STRINGdb"
"T1ICJ9","RPRC014019-PA","Rhodnius prolixus STRINGdb"
"T1ICK0","RPRC014020-PA","Rhodnius prolixus STRINGdb"
"T1ICK1","RPRC014021-PA","Rhodnius prolixus STRINGdb"
"T1ICK5","RPRC014025-PA","Rhodnius prolixus STRINGdb"
"T1ICK7","RPRC014027-PA","Rhodnius prolixus STRINGdb"
"T1ICK8","RPRC014028-PA","Rhodnius prolixus STRINGdb"
"T1ICK9","RPRC014029-PA","Rhodnius prolixus STRINGdb"
"T1ICL0","RPRC014030-PA","Rhodnius prolixus STRINGdb"
"T1ICL6","RPRC014036-PA","Rhodnius prolixus STRINGdb"
"T1ICM1","RPRC014041-PA","Rhodnius prolixus STRINGdb"
"T1ICM6","RPRC014046-PA","Rhodnius prolixus STRINGdb"
"T1ICN1","RPRC014051-PA","Rhodnius prolixus STRINGdb"
"T1ICN4","RPRC014054-PA","Rhodnius prolixus STRINGdb"
"T1ICP1","RPRC014061-PA","Rhodnius prolixus STRINGdb"
"T1ICP2","RPRC014062-PA","Rhodnius prolixus STRINGdb"
"T1ICP3","RPRC014063-PA","Rhodnius prolixus STRINGdb"
"T1ICP6","RPRC014066-PA","Rhodnius prolixus STRINGdb"
"T1ICP9","RPRC014069-PA","Rhodnius prolixus STRINGdb"
"T1ICQ3","RPRC014073-PA","Rhodnius prolixus STRINGdb"
"T1ICQ4","RPRC014074-PA","Rhodnius prolixus STRINGdb"
"T1ICQ6","RPRC014076-PA","Rhodnius prolixus STRINGdb"
"T1ICQ7","RPRC014077-PA","Rhodnius prolixus STRINGdb"
"T1ICQ8","RPRC014078-PA","Rhodnius prolixus STRINGdb"
"T1ICQ9","RPRC014079-PA","Rhodnius prolixus STRINGdb"
"T1ICR0","RPRC014080-PA","Rhodnius prolixus STRINGdb"
"T1ICR1","RPRC014081-PA","Rhodnius prolixus STRINGdb"
"T1ICR5","RPRC014085-PA","Rhodnius prolixus STRINGdb"
"T1ICR6","RPRC014086-PA","Rhodnius prolixus STRINGdb"
"T1ICR7","RPRC014087-PA","Rhodnius prolixus STRINGdb"
"T1ICR8","RPRC014088-PA","Rhodnius prolixus STRINGdb"
"T1ICR9","RPRC014089-PA","Rhodnius prolixus STRINGdb"
"T1ICS2","RPRC014092-PA","Rhodnius prolixus STRINGdb"
"T1ICS4","RPRC014094-PA","Rhodnius prolixus STRINGdb"
"T1ICS6","RPRC014096-PA","Rhodnius prolixus STRINGdb"
"T1ICS8","RPRC014098-PA","Rhodnius prolixus STRINGdb"
"T1ICS9","RPRC014099-PA","Rhodnius prolixus STRINGdb"
"T1ICT0","RPRC014100-PA","Rhodnius prolixus STRINGdb"
"T1ICT1","RPRC014101-PA","Rhodnius prolixus STRINGdb"
"T1ICT4","RPRC014104-PA","Rhodnius prolixus STRINGdb"
"T1ICT8","RPRC014108-PA","Rhodnius prolixus STRINGdb"
"T1ICU0","RPRC014110-PA","Rhodnius prolixus STRINGdb"
"T1ICU3","RPRC014113-PA","Rhodnius prolixus STRINGdb"
"T1ICV0","RPRC014120-PA","Rhodnius prolixus STRINGdb"
"T1ICV1","RPRC014121-PA","Rhodnius prolixus STRINGdb"
"T1ICV4","RPRC014124-PA","Rhodnius prolixus STRINGdb"
"T1ICV7","RPRC014127-PA","Rhodnius prolixus STRINGdb"
"T1ICV9","RPRC014129-PA","Rhodnius prolixus STRINGdb"
"T1ICW1","RPRC014131-PA","Rhodnius prolixus STRINGdb"
"T1ICW6","RPRC014136-PA","Rhodnius prolixus STRINGdb"
"T1ICW7","RPRC014137-PA","Rhodnius prolixus STRINGdb"
"T1ICW9","RPRC014139-PA","Rhodnius prolixus STRINGdb"
"T1ICX1","RPRC014141-PA","Rhodnius prolixus STRINGdb"
"T1ICX2","RPRC014142-PA","Rhodnius prolixus STRINGdb"
"T1ICX4","RPRC014144-PA","Rhodnius prolixus STRINGdb"
"T1ICX5","RPRC014145-PA","Rhodnius prolixus STRINGdb"
"T1ICX6","RPRC014146-PA","Rhodnius prolixus STRINGdb"
"T1ICX8","RPRC014148-PA","Rhodnius prolixus STRINGdb"
"T1ICX9","RPRC014149-PA","Rhodnius prolixus STRINGdb"
"T1ICY0","RPRC014150-PA","Rhodnius prolixus STRINGdb"
"T1ICY2","RPRC014152-PA","Rhodnius prolixus STRINGdb"
"T1ICY5","RPRC014155-PA","Rhodnius prolixus STRINGdb"
"T1ICZ1","RPRC014161-PA","Rhodnius prolixus STRINGdb"
"T1ICZ6","RPRC014166-PA","Rhodnius prolixus STRINGdb"
"T1ID01","RPRC014171-PA","Rhodnius prolixus STRINGdb"
"T1ID02","RPRC014172-PA","Rhodnius prolixus STRINGdb"
"T1ID05","RPRC014175-PA","Rhodnius prolixus STRINGdb"
"T1ID07","RPRC014177-PA","Rhodnius prolixus STRINGdb"
"T1ID08","RPRC014178-PA","Rhodnius prolixus STRINGdb"
"T1ID09","RPRC014179-PA","Rhodnius prolixus STRINGdb"
"T1ID13","RPRC014183-PA","Rhodnius prolixus STRINGdb"
